run_id_raw,run_id,lr_raw,lr,z,bs,seed,config,config_label_full,epoch,fid,timestamp,source_folder,source_file,line_no,config_display_label
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",86,138.28,2026-06-01 18:19:57.758,100,100\training (1).log,253,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",87,134.71,2026-06-01 18:20:57.238,100,100\training (1).log,254,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",88,148.18,2026-06-01 18:21:27.243,100,100\training (1).log,255,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",89,150.68,2026-06-01 18:22:27.017,100,100\training (1).log,256,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",90,129.19,2026-06-01 18:22:57.451,100,100\training (1).log,258,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",91,140.7,2026-06-01 18:23:57.259,100,100\training (1).log,259,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",92,143.31,2026-06-01 18:24:27.544,100,100\training (1).log,260,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",93,140.28,2026-06-01 18:25:27.678,100,100\training (1).log,261,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",94,140.85,2026-06-01 18:25:57.517,100,100\training (1).log,262,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",95,137.83,2026-06-01 18:26:57.120,100,100\training (1).log,263,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",96,138.62,2026-06-01 18:27:27.045,100,100\training (1).log,264,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",97,141.56,2026-06-01 18:28:27.146,100,100\training (1).log,265,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",98,122.73,2026-06-01 18:28:57.714,100,100\training (1).log,267,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",99,137.73,2026-06-01 18:29:57.334,100,100\training (1).log,268,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",100,146.88,2026-06-01 18:30:26.867,100,100\training (1).log,269,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",1,310.29,2026-06-01 13:13:50.148,100,100\training.log,6,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",2,295.82,2026-06-01 13:15:00.320,100,100\training.log,8,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",3,293.32,2026-06-01 13:16:11.530,100,100\training.log,10,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",4,339.48,2026-06-01 13:17:34.877,100,100\training.log,11,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",5,275.4,2026-06-01 13:18:45.212,100,100\training.log,13,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",6,298.47,2026-06-01 13:19:56.467,100,100\training.log,14,z=100
lr=0.001_z=100_bs=64_seed=142,lr=0.001_z=100_bs=64_seed=142,0.001,0.001,100,64,142,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",7,276.58,2026-06-01 13:21:26.671,100,100\training.log,15,z=100
